user_id,movie_id,title
279,10,Richard III (1995)
279,129,Bound (1996)
279,421,William Shakespeare's Romeo and Juliet (1996)
279,413,Tales from the Crypt Presents: Bordello of Blood (1996)
279,372,Jeffrey (1995)
279,70,Four Weddings and a Funeral (1994)
279,146,Unhook the Stars (1996)
279,283,Emma (1996)
279,181,Return of the Jedi (1983)
279,470,Tombstone (1993)
279,128,Supercop (1992)
279,1435,"Steal Big, Steal Little (1995)"
279,99,Snow White and the Seven Dwarfs (1937)
279,132,"Wizard of Oz, The (1939)"
279,401,"Brady Bunch Movie, The (1995)"
279,932,First Kid (1996)
279,94,Home Alone (1990)
279,624,"Three Caballeros, The (1945)"
279,444,"Blob, The (1958)"
279,436,"American Werewolf in London, An (1981)"
279,597,Eraser (1996)
279,71,"Lion King, The (1994)"
279,291,Absolute Power (1997)
279,649,Once Upon a Time in America (1984)
279,1266,Bread and Chocolate (Pane e cioccolata) (1973)
279,219,"Nightmare on Elm Street, A (1984)"
279,764,If Lucy Fell (1996)
279,978,Heaven's Prisoners (1996)
279,189,"Grand Day Out, A (1992)"
279,109,Mystery Science Theater 3000: The Movie (1996)
279,1087,Bloodsport 2 (1995)
279,1402,"Ciao, Professore! (1993)"
279,1305,National Lampoon's Senior Trip (1995)
279,395,Robin Hood: Men in Tights (1993)
279,139,"Love Bug, The (1969)"
279,455,Jackie Chan's First Strike (1996)
279,190,Henry V (1989)
279,150,Swingers (1996)
279,529,My Life as a Dog (Mitt liv som hund) (1985)
279,124,Lone Star (1996)
279,1499,Grosse Fatigue (1994)
279,1361,"Search for One-eye Jimmy, The (1996)"
279,172,"Empire Strikes Back, The (1980)"
279,843,"Shaggy Dog, The (1959)"
279,1121,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)"
279,60,Three Colors: Blue (1993)
279,684,In the Line of Fire (1993)
279,403,Batman (1989)
279,890,Mortal Kombat: Annihilation (1997)
279,81,"Hudsucker Proxy, The (1994)"
279,158,Weekend at Bernie's (1989)
279,204,Back to the Future (1985)
279,41,Billy Madison (1995)
279,12,"Usual Suspects, The (1995)"
279,554,Waterworld (1995)
279,1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996)
279,1215,Barb Wire (1996)
279,1025,Fire Down Below (1997)
279,802,Hard Target (1993)
279,869,Fools Rush In (1997)
279,1206,Amos & Andrew (1993)
279,294,Liar Liar (1997)
279,922,Dead Man (1995)
279,666,Blood For Dracula (Andy Warhol's Dracula) (1974)
279,502,Bananas (1971)
279,1132,Feeling Minnesota (1996)
279,186,"Blues Brothers, The (1980)"
279,659,Arsenic and Old Lace (1944)
279,380,Star Trek: Generations (1994)
279,760,Screamers (1995)
279,558,Heavenly Creatures (1994)
279,166,Manon of the Spring (Manon des sources) (1986)
279,1242,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)"
279,751,Tomorrow Never Dies (1997)
279,425,Bob Roberts (1992)
279,663,Being There (1979)
279,151,Willy Wonka and the Chocolate Factory (1971)
279,169,"Wrong Trousers, The (1993)"
279,679,Conan the Barbarian (1981)
279,1012,Private Parts (1997)
279,301,In & Out (1997)
279,210,Indiana Jones and the Last Crusade (1989)
279,1486,Girl in the Cadillac (1995)
279,591,Primal Fear (1996)
279,176,Aliens (1986)
279,763,Happy Gilmore (1996)
279,625,"Sword in the Stone, The (1963)"
279,203,Unforgiven (1992)
279,976,Solo (1996)
279,137,Big Night (1996)
279,61,Three Colors: White (1994)
279,1037,Grease 2 (1982)
279,480,North by Northwest (1959)
279,342,"Man Who Knew Too Little, The (1997)"
279,1185,In the Army Now (1994)
279,31,Crimson Tide (1995)
279,1321,Open Season (1996)
279,517,Manhattan (1979)
279,1491,Tough and Deadly (1995)
279,546,Broken Arrow (1996)
279,130,Kansas City (1996)
279,410,Kingpin (1996)
279,926,Down Periscope (1996)
279,710,Better Off Dead... (1985)
279,33,Desperado (1995)
279,1490,Fausto (1993)
279,1488,Germinal (1993)
279,239,Sneakers (1992)
279,1027,"Shooter, The (1995)"
279,845,That Thing You Do! (1996)
279,1170,Spanking the Monkey (1994)
279,797,Timecop (1994)
279,1028,Grumpier Old Men (1995)
279,977,"Substitute, The (1996)"
279,778,Don Juan DeMarco (1995)
279,671,Bride of Frankenstein (1935)
279,170,Cinema Paradiso (1988)
279,288,Scream (1996)
279,781,French Kiss (1995)
279,230,Star Trek IV: The Voyage Home (1986)
279,728,Junior (1994)
279,1480,Herbie Rides Again (1974)
279,28,Apollo 13 (1995)
279,948,Booty Call (1997)
279,456,Beverly Hills Ninja (1997)
279,198,Nikita (La Femme Nikita) (1990)
279,515,"Boot, Das (1981)"
279,211,M*A*S*H (1970)
279,21,Muppet Treasure Island (1996)
279,636,Escape from New York (1981)
279,514,Annie Hall (1977)
279,550,Die Hard: With a Vengeance (1995)
279,864,My Fellow Americans (1996)
279,44,Dolores Claiborne (1994)
279,22,Braveheart (1995)
279,1178,Major Payne (1994)
279,257,Men in Black (1997)
279,29,Batman Forever (1995)
279,1205,"Secret Agent, The (1996)"
279,1072,"Pyromaniac's Love Story, A (1995)"
279,364,Ace Ventura: When Nature Calls (1995)
279,862,Jingle All the Way (1996)
279,373,Judge Dredd (1995)
279,100,Fargo (1996)
279,1244,Metro (1997)
279,1088,Double Team (1997)
279,1030,"Beverly Hillbillies, The (1993)"
279,1494,"Mostro, Il (1994)"
279,32,Crumb (1994)
279,193,"Right Stuff, The (1983)"
279,713,Othello (1995)
279,462,Like Water For Chocolate (Como agua para chocolate) (1992)
279,95,Aladdin (1992)
279,385,True Lies (1994)
279,152,Sleeper (1973)
279,450,Star Trek V: The Final Frontier (1989)
279,805,Manhattan Murder Mystery (1993)
279,971,Mediterraneo (1991)
279,1001,"Stupids, The (1996)"
279,946,"Fox and the Hound, The (1981)"
279,687,McHale's Navy (1997)
279,30,Belle de jour (1967)
279,180,Apocalypse Now (1979)
279,431,Highlander (1986)
279,461,Smoke (1995)
279,191,Amadeus (1984)
279,1288,Denise Calls Up (1995)
279,1070,Living in Oblivion (1995)
279,449,Star Trek: The Motion Picture (1979)
279,1224,"Scout, The (1994)"
279,2,GoldenEye (1995)
279,56,Pulp Fiction (1994)
279,759,Fair Game (1995)
279,379,Tales From the Crypt Presents: Demon Knight (1995)
279,566,Clear and Present Danger (1994)
279,321,Mother (1996)
279,1039,Hamlet (1996)
279,375,Showgirls (1995)
279,547,"Young Poisoner's Handbook, The (1995)"
279,284,Tin Cup (1996)
279,259,George of the Jungle (1997)
279,1481,S.F.W. (1994)
279,833,Bulletproof (1996)
279,131,Breakfast at Tiffany's (1961)
279,388,Beverly Hills Cop III (1994)
279,451,Grease (1978)
279,87,Searching for Bobby Fischer (1993)
279,1250,Best of the Best 3: No Turning Back (1995)
279,854,Bad Taste (1987)
279,1034,"Quest, The (1996)"
279,428,Harold and Maude (1971)
279,429,"Day the Earth Stood Still, The (1951)"
279,27,Bad Boys (1995)
279,630,"Great Race, The (1965)"
279,482,Some Like It Hot (1959)
279,47,Ed Wood (1994)
279,62,Stargate (1994)
279,1437,House Party 3 (1994)
279,231,Batman Returns (1992)
279,17,From Dusk Till Dawn (1996)
279,222,Star Trek: First Contact (1996)
279,945,Charade (1963)
279,242,Kolya (1996)
279,1274,Robocop 3 (1993)
279,576,Cliffhanger (1993)
279,823,Mulholland Falls (1996)
279,826,"Phantom, The (1996)"
279,644,"Thin Blue Line, The (1988)"
279,165,Jean de Florette (1986)
279,744,Michael Collins (1996)
279,544,Things to Do in Denver when You're Dead (1995)
279,7,Twelve Monkeys (1995)
279,1496,Carpool (1996)
279,374,Mighty Morphin Power Rangers: The Movie (1995)
279,486,Sabrina (1954)
279,83,Much Ado About Nothing (1993)
279,1444,That Darn Cat! (1965)
279,969,Winnie the Pooh and the Blustery Day (1968)
279,901,Mr. Magoo (1997)
279,779,Drop Zone (1994)
279,64,"Shawshank Redemption, The (1994)"
280,508,"People vs. Larry Flynt, The (1996)"
280,631,"Crying Game, The (1992)"
280,540,Money Train (1995)
280,1049,House Arrest (1996)
280,1,Toy Story (1995)
280,845,That Thing You Do! (1996)
280,781,French Kiss (1995)
280,472,Dragonheart (1996)
280,128,Supercop (1992)
280,204,Back to the Future (1985)
280,544,Things to Do in Denver when You're Dead (1995)
280,554,Waterworld (1995)
280,693,Casino (1995)
280,38,"Net, The (1995)"
280,1028,Grumpier Old Men (1995)
280,145,"Lawnmower Man, The (1992)"
280,975,Fear (1996)
280,99,Snow White and the Seven Dwarfs (1937)
280,227,Star Trek VI: The Undiscovered Country (1991)
280,86,"Remains of the Day, The (1993)"
280,96,Terminator 2: Judgment Day (1991)
280,756,Father of the Bride Part II (1995)
280,202,Groundhog Day (1993)
280,225,101 Dalmatians (1996)
280,100,Fargo (1996)
280,231,Batman Returns (1992)
280,736,Shadowlands (1993)
280,11,Seven (Se7en) (1995)
280,571,Another Stakeout (1993)
280,230,Star Trek IV: The Voyage Home (1986)
280,566,Clear and Present Danger (1994)
280,419,Mary Poppins (1964)
280,316,As Good As It Gets (1997)
280,404,Pinocchio (1940)
280,323,Dante's Peak (1997)
280,265,"Hunt for Red October, The (1990)"
280,125,Phenomenon (1996)
280,381,Muriel's Wedding (1994)
280,483,Casablanca (1942)
280,934,"Preacher's Wife, The (1996)"
280,286,"English Patient, The (1996)"
280,790,Tommy Boy (1995)
280,144,Die Hard (1988)
280,82,Jurassic Park (1993)
280,180,Apocalypse Now (1979)
280,159,Basic Instinct (1992)
280,7,Twelve Monkeys (1995)
280,1047,Multiplicity (1996)
280,117,"Rock, The (1996)"
280,542,Pocahontas (1995)
280,1479,Reckless (1995)
280,499,Cat on a Hot Tin Roof (1958)
280,420,Alice in Wonderland (1951)
280,449,Star Trek: The Motion Picture (1979)
280,576,Cliffhanger (1993)
280,690,Seven Years in Tibet (1997)
280,559,Interview with the Vampire (1994)
280,568,Speed (1994)
280,95,Aladdin (1992)
280,62,Stargate (1994)
280,92,True Romance (1993)
280,157,Platoon (1986)
280,102,"Aristocats, The (1970)"
280,448,"Omen, The (1976)"
280,50,Star Wars (1977)
280,5,Copycat (1995)
280,181,Return of the Jedi (1983)
280,1313,Palmetto (1998)
280,1015,Shiloh (1997)
280,1459,Madame Butterfly (1995)
280,538,Anastasia (1997)
280,195,"Terminator, The (1984)"
280,586,Terminal Velocity (1994)
280,692,"American President, The (1995)"
280,210,Indiana Jones and the Last Crusade (1989)
280,237,Jerry Maguire (1996)
280,322,Murder at 1600 (1997)
280,663,Being There (1979)
280,1478,Dead Presidents (1995)
280,723,Boys on the Side (1995)
280,4,Get Shorty (1995)
280,282,"Time to Kill, A (1996)"
280,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
280,54,Outbreak (1995)
280,722,Nine Months (1995)
280,468,Rudy (1993)
280,942,What's Love Got to Do with It (1993)
280,465,"Jungle Book, The (1994)"
280,387,"Age of Innocence, The (1993)"
280,1401,M. Butterfly (1993)
280,1060,"Adventures of Pinocchio, The (1996)"
280,69,Forrest Gump (1994)
280,735,Philadelphia (1993)
280,780,Dumb & Dumber (1994)
280,715,To Die For (1995)
280,234,Jaws (1975)
280,629,Victor/Victoria (1982)
280,431,Highlander (1986)
280,153,"Fish Called Wanda, A (1988)"
280,977,"Substitute, The (1996)"
280,274,Sabrina (1995)
280,73,Maverick (1994)
280,135,2001: A Space Odyssey (1968)
280,132,"Wizard of Oz, The (1939)"
280,655,Stand by Me (1986)
280,288,Scream (1996)
280,1181,"Low Down Dirty Shame, A (1994)"
280,77,"Firm, The (1993)"
280,158,Weekend at Bernie's (1989)
280,1066,Balto (1995)
280,118,Twister (1996)
280,699,Little Women (1994)
280,1133,Escape to Witch Mountain (1975)
280,546,Broken Arrow (1996)
280,1297,Love Affair (1994)
280,31,Crimson Tide (1995)
280,215,Field of Dreams (1989)
280,232,Young Guns (1988)
280,388,Beverly Hills Cop III (1994)
280,161,Top Gun (1986)
280,746,Real Genius (1985)
280,162,On Golden Pond (1981)
280,925,Unforgettable (1996)
280,98,"Silence of the Lambs, The (1991)"
280,94,Home Alone (1990)
280,90,So I Married an Axe Murderer (1993)
280,176,Aliens (1986)
280,29,Batman Forever (1995)
280,1035,Cool Runnings (1993)
280,217,Bram Stoker's Dracula (1992)
280,220,"Mirror Has Two Faces, The (1996)"
280,769,Congo (1995)
280,507,"Streetcar Named Desire, A (1951)"
280,725,Exit to Eden (1994)
280,1466,Margaret's Museum (1995)
280,239,Sneakers (1992)
280,1221,When a Man Loves a Woman (1994)
280,235,Mars Attacks! (1996)
280,765,Boomerang (1992)
280,324,Lost Highway (1997)
280,771,Johnny Mnemonic (1995)
280,1207,Jade (1995)
280,219,"Nightmare on Elm Street, A (1984)"
280,197,"Graduate, The (1967)"
280,697,"Basketball Diaries, The (1995)"
280,284,Tin Cup (1996)
280,748,"Saint, The (1997)"
280,731,"Corrina, Corrina (1994)"
280,729,Nell (1994)
280,174,Raiders of the Lost Ark (1981)
280,315,Apt Pupil (1998)
280,409,Jack (1996)
280,389,Black Beauty (1994)
280,140,Homeward Bound: The Incredible Journey (1993)
280,156,Reservoir Dogs (1992)
280,313,Titanic (1997)
280,126,"Spitfire Grill, The (1996)"
280,751,Tomorrow Never Dies (1997)
280,1473,"Little Princess, The (1939)"
280,1112,Cobb (1994)
280,13,Mighty Aphrodite (1995)
280,66,While You Were Sleeping (1995)
280,367,Clueless (1995)
280,1182,Cops and Robbersons (1994)
280,67,Ace Ventura: Pet Detective (1994)
280,80,Hot Shots! Part Deux (1993)
280,1048,She's the One (1996)
280,79,"Fugitive, The (1993)"
280,678,Volcano (1997)
280,527,Gandhi (1982)
280,755,Jumanji (1995)
280,393,Mrs. Doubtfire (1993)
280,294,Liar Liar (1997)
280,2,GoldenEye (1995)
280,496,It's a Wonderful Life (1946)
280,402,Ghost (1990)
280,609,Father of the Bride (1950)
280,486,Sabrina (1954)
280,416,Old Yeller (1957)
280,8,Babe (1995)
280,229,Star Trek III: The Search for Spock (1984)
280,575,City Slickers II: The Legend of Curly's Gold (1994)
280,71,"Lion King, The (1994)"
280,764,If Lucy Fell (1996)
280,528,"Killing Fields, The (1984)"
280,1051,"Associate, The (1996)"
280,103,All Dogs Go to Heaven 2 (1996)
280,728,Junior (1994)
280,203,Unforgiven (1992)
280,76,Carlito's Way (1993)
280,1099,"Red Firecracker, Green Firecracker (1994)"
280,742,Ransom (1996)
280,226,Die Hard 2 (1990)
280,471,Courage Under Fire (1996)
280,58,Quiz Show (1994)
280,384,Naked Gun 33 1/3: The Final Insult (1994)
280,22,Braveheart (1995)
280,88,Sleepless in Seattle (1993)
280,660,Fried Green Tomatoes (1991)
280,928,"Craft, The (1996)"
280,1114,Faithful (1996)
280,167,Private Benjamin (1980)
280,228,Star Trek: The Wrath of Khan (1982)
280,111,"Truth About Cats & Dogs, The (1996)"
280,72,"Mask, The (1994)"
280,584,"Secret Garden, The (1993)"
280,750,Amistad (1997)
280,619,Extreme Measures (1996)
280,218,Cape Fear (1991)
280,550,Die Hard: With a Vengeance (1995)
280,670,Body Snatchers (1993)
280,380,Star Trek: Generations (1994)
280,142,Bedknobs and Broomsticks (1971)
280,173,"Princess Bride, The (1987)"
280,673,Cape Fear (1962)
280,866,Michael (1996)
280,392,"Man Without a Face, The (1993)"
280,595,"Fan, The (1996)"
280,3,Four Rooms (1995)
280,112,Flipper (1996)
280,68,"Crow, The (1994)"
280,405,Mission: Impossible (1996)
280,9,Dead Man Walking (1995)
280,245,"Devil's Own, The (1997)"
280,423,E.T. the Extra-Terrestrial (1982)
280,70,Four Weddings and a Funeral (1994)
280,241,"Last of the Mohicans, The (1992)"
280,451,Grease (1978)
280,403,Batman (1989)
280,452,Jaws 2 (1978)
280,33,Desperado (1995)
280,364,Ace Ventura: When Nature Calls (1995)
280,216,When Harry Met Sally... (1989)
280,946,"Fox and the Hound, The (1981)"
280,379,Tales From the Crypt Presents: Demon Knight (1995)
280,411,"Nutty Professor, The (1996)"
280,318,Schindler's List (1993)
280,276,Leaving Las Vegas (1995)
280,222,Star Trek: First Contact (1996)
280,12,"Usual Suspects, The (1995)"
280,1063,"Little Princess, A (1995)"
280,183,Alien (1979)
280,585,Son in Law (1993)
280,182,GoodFellas (1990)
280,739,Pretty Woman (1990)
280,172,"Empire Strikes Back, The (1980)"
280,588,Beauty and the Beast (1991)
280,233,Under Siege (1992)
281,338,Bean (1997)
281,332,Kiss the Girls (1997)
281,538,Anastasia (1997)
281,877,Excess Baggage (1997)
281,258,Contact (1997)
281,682,I Know What You Did Last Summer (1997)
281,288,Scream (1996)
281,333,"Game, The (1997)"
281,308,FairyTale: A True Story (1997)
281,304,Fly Away Home (1996)
281,326,G.I. Jane (1997)
281,294,Liar Liar (1997)
281,331,"Edge, The (1997)"
281,310,"Rainmaker, The (1997)"
281,301,In & Out (1997)
281,690,Seven Years in Tibet (1997)
281,289,Evita (1996)
281,271,Starship Troopers (1997)
281,300,Air Force One (1997)
281,748,"Saint, The (1997)"
282,288,Scream (1996)
282,327,Cop Land (1997)
282,269,"Full Monty, The (1997)"
282,271,Starship Troopers (1997)
282,258,Contact (1997)
282,302,L.A. Confidential (1997)
282,338,Bean (1997)
282,307,"Devil's Advocate, The (1997)"
282,294,Liar Liar (1997)
282,305,"Ice Storm, The (1997)"
282,879,"Peacemaker, The (1997)"
282,262,In the Company of Men (1997)
282,890,Mortal Kombat: Annihilation (1997)
282,340,Boogie Nights (1997)
282,300,Air Force One (1997)
282,343,Alien: Resurrection (1997)
282,268,Chasing Amy (1997)
282,333,"Game, The (1997)"
282,319,Everyone Says I Love You (1996)
282,358,Spawn (1997)
283,1114,Faithful (1996)
283,432,Fantasia (1940)
283,845,That Thing You Do! (1996)
283,83,Much Ado About Nothing (1993)
283,186,"Blues Brothers, The (1980)"
283,70,Four Weddings and a Funeral (1994)
283,588,Beauty and the Beast (1991)
283,627,Robin Hood: Prince of Thieves (1991)
283,24,Rumble in the Bronx (1995)
283,216,When Harry Met Sally... (1989)
283,709,Strictly Ballroom (1992)
283,659,Arsenic and Old Lace (1944)
283,238,Raising Arizona (1987)
283,210,Indiana Jones and the Last Crusade (1989)
283,407,Spy Hard (1996)
283,288,Scream (1996)
283,455,Jackie Chan's First Strike (1996)
283,50,Star Wars (1977)
283,125,Phenomenon (1996)
283,95,Aladdin (1992)
283,1487,Even Cowgirls Get the Blues (1993)
283,676,"Crucible, The (1996)"
283,209,This Is Spinal Tap (1984)
283,194,"Sting, The (1973)"
283,435,Butch Cassidy and the Sundance Kid (1969)
283,175,Brazil (1985)
283,202,Groundhog Day (1993)
283,168,Monty Python and the Holy Grail (1974)
283,625,"Sword in the Stone, The (1963)"
283,21,Muppet Treasure Island (1996)
283,294,Liar Liar (1997)
283,409,Jack (1996)
283,208,Young Frankenstein (1974)
283,820,Space Jam (1996)
283,393,Mrs. Doubtfire (1993)
283,56,Pulp Fiction (1994)
283,151,Willy Wonka and the Chocolate Factory (1971)
283,1079,Joe's Apartment (1996)
283,204,Back to the Future (1985)
283,866,Michael (1996)
283,412,"Very Brady Sequel, A (1996)"
283,91,"Nightmare Before Christmas, The (1993)"
283,1009,Stealing Beauty (1996)
283,100,Fargo (1996)
283,211,M*A*S*H (1970)
283,291,Absolute Power (1997)
283,173,"Princess Bride, The (1987)"
283,732,Dave (1993)
283,109,Mystery Science Theater 3000: The Movie (1996)
283,71,"Lion King, The (1994)"
284,304,Fly Away Home (1996)
284,322,Murder at 1600 (1997)
284,269,"Full Monty, The (1997)"
284,305,"Ice Storm, The (1997)"
284,906,Oscar & Lucinda (1997)
284,258,Contact (1997)
284,259,George of the Jungle (1997)
284,339,Mad City (1997)
284,682,I Know What You Did Last Summer (1997)
284,313,Titanic (1997)
284,344,"Apostle, The (1997)"
284,328,Conspiracy Theory (1997)
284,887,Eve's Bayou (1997)
284,286,"English Patient, The (1996)"
284,346,Jackie Brown (1997)
284,324,Lost Highway (1997)
284,300,Air Force One (1997)
284,332,Kiss the Girls (1997)
284,340,Boogie Nights (1997)
284,301,In & Out (1997)
284,306,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)"
284,262,In the Company of Men (1997)
284,347,Wag the Dog (1997)
284,307,"Devil's Advocate, The (1997)"
284,748,"Saint, The (1997)"
284,900,Kundun (1997)
284,272,Good Will Hunting (1997)
284,539,Mouse Hunt (1997)
284,345,Deconstructing Harry (1997)
284,750,Amistad (1997)
284,268,Chasing Amy (1997)
284,938,"Smile Like Yours, A (1997)"
284,690,Seven Years in Tibet (1997)
284,754,Red Corner (1997)
284,310,"Rainmaker, The (1997)"
284,751,Tomorrow Never Dies (1997)
284,333,"Game, The (1997)"
284,303,Ulee's Gold (1997)
284,289,Evita (1996)
284,903,Afterglow (1997)
284,302,L.A. Confidential (1997)
284,270,Gattaca (1997)
284,319,Everyone Says I Love You (1996)
284,877,Excess Baggage (1997)
284,334,U Turn (1997)
284,315,Apt Pupil (1998)
285,191,Amadeus (1984)
285,269,"Full Monty, The (1997)"
285,150,Swingers (1996)
285,151,Willy Wonka and the Chocolate Factory (1971)
285,288,Scream (1996)
285,628,Sleepers (1996)
285,538,Anastasia (1997)
285,313,Titanic (1997)
285,902,"Big Lebowski, The (1998)"
285,276,Leaving Las Vegas (1995)
285,455,Jackie Chan's First Strike (1996)
285,682,I Know What You Did Last Summer (1997)
285,514,Annie Hall (1977)
285,237,Jerry Maguire (1996)
285,302,L.A. Confidential (1997)
285,100,Fargo (1996)
285,346,Jackie Brown (1997)
285,222,Star Trek: First Contact (1996)
285,357,One Flew Over the Cuckoo's Nest (1975)
285,194,"Sting, The (1973)"
285,258,Contact (1997)
285,300,Air Force One (1997)
285,270,Gattaca (1997)
285,64,"Shawshank Redemption, The (1994)"
285,319,Everyone Says I Love You (1996)
285,183,Alien (1979)
285,185,Psycho (1960)
285,286,"English Patient, The (1996)"
286,1014,Romy and Michele's High School Reunion (1997)
286,208,Young Frankenstein (1974)
286,379,Tales From the Crypt Presents: Demon Knight (1995)
286,171,Delicatessen (1991)
286,143,"Sound of Music, The (1965)"
286,237,Jerry Maguire (1996)
286,288,Scream (1996)
286,153,"Fish Called Wanda, A (1988)"
286,99,Snow White and the Seven Dwarfs (1937)
286,357,One Flew Over the Cuckoo's Nest (1975)
286,746,Real Genius (1985)
286,298,Face/Off (1997)
286,175,Brazil (1985)
286,73,Maverick (1994)
286,44,Dolores Claiborne (1994)
286,85,"Ref, The (1994)"
286,154,Monty Python's Life of Brian (1979)
286,1316,"Horse Whisperer, The (1998)"
286,231,Batman Returns (1992)
286,34,"Doom Generation, The (1995)"
286,721,Mallrats (1995)
286,709,Strictly Ballroom (1992)
286,258,Contact (1997)
286,628,Sleepers (1996)
286,133,Gone with the Wind (1939)
286,7,Twelve Monkeys (1995)
286,689,"Jackal, The (1997)"
286,151,Willy Wonka and the Chocolate Factory (1971)
286,771,Johnny Mnemonic (1995)
286,158,Weekend at Bernie's (1989)
286,83,Much Ado About Nothing (1993)
286,655,Stand by Me (1986)
286,1039,Hamlet (1996)
286,341,Critical Care (1997)
286,425,Bob Roberts (1992)
286,269,"Full Monty, The (1997)"
286,100,Fargo (1996)
286,1265,Star Maps (1997)
286,465,"Jungle Book, The (1994)"
286,272,Good Will Hunting (1997)
286,1035,Cool Runnings (1993)
286,248,Grosse Pointe Blank (1997)
286,164,"Abyss, The (1989)"
286,432,Fantasia (1940)
286,13,Mighty Aphrodite (1995)
286,142,Bedknobs and Broomsticks (1971)
286,642,"Grifters, The (1990)"
286,196,Dead Poets Society (1989)
286,228,Star Trek: The Wrath of Khan (1982)
286,419,Mary Poppins (1964)
286,56,Pulp Fiction (1994)
286,96,Terminator 2: Judgment Day (1991)
286,704,"House of the Spirits, The (1993)"
286,815,One Fine Day (1996)
286,234,Jaws (1975)
286,683,Rocket Man (1997)
286,191,Amadeus (1984)
286,790,Tommy Boy (1995)
286,1091,Pete's Dragon (1977)
286,559,Interview with the Vampire (1994)
286,11,Seven (Se7en) (1995)
286,325,Crash (1996)
286,20,Angels and Insects (1995)
286,405,Mission: Impossible (1996)
286,89,Blade Runner (1982)
286,1503,Gold Diggers: The Secret of Bear Mountain (1995)
286,277,Restoration (1995)
286,107,Moll Flanders (1996)
286,512,Wings of Desire (1987)
286,1113,Mrs. Parker and the Vicious Circle (1994)
286,50,Star Wars (1977)
286,309,Deceiver (1997)
286,738,Threesome (1994)
286,354,"Wedding Singer, The (1998)"
286,477,Matilda (1996)
286,229,Star Trek III: The Search for Spock (1984)
286,1182,Cops and Robbersons (1994)
286,952,Blue in the Face (1995)
286,1140,"Road to Wellville, The (1994)"
286,1194,Once Were Warriors (1994)
286,596,"Hunchback of Notre Dame, The (1996)"
286,1411,Barbarella (1968)
286,55,"Professional, The (1994)"
286,168,Monty Python and the Holy Grail (1974)
286,29,Batman Forever (1995)
286,993,Hercules (1997)
286,1230,Ready to Wear (Pret-A-Porter) (1994)
286,289,Evita (1996)
286,577,Coneheads (1993)
286,554,Waterworld (1995)
286,404,Pinocchio (1940)
286,77,"Firm, The (1993)"
286,1,Toy Story (1995)
286,636,Escape from New York (1981)
286,57,Priest (1994)
286,195,"Terminator, The (1984)"
286,881,Money Talks (1997)
286,1047,Multiplicity (1996)
286,53,Natural Born Killers (1994)
286,88,Sleepless in Seattle (1993)
286,1286,Shall We Dance? (1937)
286,1118,Up in Smoke (1978)
286,161,Top Gun (1986)
286,25,"Birdcage, The (1996)"
286,268,Chasing Amy (1997)
286,329,Desperate Measures (1998)
286,574,Boxing Helena (1993)
286,778,Don Juan DeMarco (1995)
286,710,Better Off Dead... (1985)
286,290,Fierce Creatures (1997)
286,1202,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)"
286,640,"Cook the Thief His Wife & Her Lover, The (1989)"
286,155,Dirty Dancing (1987)
286,766,Man of the Year (1995)
286,732,Dave (1993)
286,792,Bullets Over Broadway (1994)
286,546,Broken Arrow (1996)
286,127,"Godfather, The (1972)"
286,66,While You Were Sleeping (1995)
286,824,"Great White Hype, The (1996)"
286,421,William Shakespeare's Romeo and Juliet (1996)
286,275,Sense and Sensibility (1995)
286,949,How to Make an American Quilt (1995)
286,423,E.T. the Extra-Terrestrial (1982)
286,91,"Nightmare Before Christmas, The (1993)"
286,214,Pink Floyd - The Wall (1982)
286,1504,"Bewegte Mann, Der (1994)"
286,472,Dragonheart (1996)
286,393,Mrs. Doubtfire (1993)
286,167,Private Benjamin (1980)
286,768,Casper (1995)
286,381,Muriel's Wedding (1994)
286,1280,Gang Related (1997)
286,125,Phenomenon (1996)
286,186,"Blues Brothers, The (1980)"
286,47,Ed Wood (1994)
286,411,"Nutty Professor, The (1996)"
286,597,Eraser (1996)
286,394,Radioland Murders (1994)
286,285,Secrets & Lies (1996)
286,251,Shall We Dance? (1996)
286,658,Pump Up the Volume (1990)
286,552,Species (1995)
286,1105,Firestorm (1998)
286,417,"Parent Trap, The (1961)"
286,475,Trainspotting (1996)
286,883,Telling Lies in America (1997)
286,176,Aliens (1986)
286,181,Return of the Jedi (1983)
286,111,"Truth About Cats & Dogs, The (1996)"
286,1375,"Cement Garden, The (1993)"
286,90,So I Married an Axe Murderer (1993)
286,924,White Squall (1996)
286,703,Widows' Peak (1994)
286,147,"Long Kiss Goodnight, The (1996)"
286,224,Ridicule (1996)
286,209,This Is Spinal Tap (1984)
286,144,Die Hard (1988)
286,216,When Harry Met Sally... (1989)
286,121,Independence Day (ID4) (1996)
286,14,"Postino, Il (1994)"
286,1239,Cutthroat Island (1995)
286,737,Sirens (1994)
286,588,Beauty and the Beast (1991)
286,707,Enchanted April (1991)
286,763,Happy Gilmore (1996)
286,212,"Unbearable Lightness of Being, The (1988)"
286,217,Bram Stoker's Dracula (1992)
286,805,Manhattan Murder Mystery (1993)
